TestTime_s_,Current_A_
382,0.0528448263159472
383,0.0425003258418114
384,0.0397181655553512
385,0.024704963098074
386,0.00505122577855808
387,0
388,0
389,0
390,0
391,0
392,0
393,-0.0209892300764195
394,-0.137816834991163
395,-0.39768884493959
396,-0.777494303189072
397,-1.23317665216148
398,-1.66770530365853
399,-1.65609411766385
400,-0.935329794844603
401,-0.222109430423094
402,0.0778644628287358
403,0.306463195181618
404,0.312109451389241
405,0.224127140941814
406,0.231270493512515
407,0.253350303636042
408,0.231134907912499
409,0.114456553851412
410,-0.0209682825584756
411,-0.13982893477927
412,-0.170988946068112
413,-0.204083599256128
414,-0.239766047402819
415,-0.438812680570024
416,-0.639939267293137
417,-0.62695744230177
418,-0.313536009708024
419,-0.033367790599409
420,0.158161383144372
421,0.112542679953899
422,0.00436137010697365
423,-0.19964208359663
424,-0.413769175165821
425,-0.841355403619121
426,-1.59328636120062
427,-2.52216200374232
428,-2.71540334451728
429,-1.51462385026891
430,-0.387036296217705
431,0.0895156894222301
432,0.156186043549045
433,0.0551375236024819
434,-0.153841488072926
435,0.023072045731554
436,0.306137183450739
437,0.623766677552391
438,0.90219480129945
439,1.04021471493231
440,0.91938313989417
441,0.640091920488418
442,0.27997373523234
443,0.0836956563721985
444,0.0099641240999134
445,-0.000658347176851912
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,-0.0252877610166611
514,-0.239298663212129
515,-0.788191309287749
516,-1.36033920762283
517,-1.47134063359518
518,-0.786706985677549
519,-0.183630201574194
520,0.0471768469445539
